AirportID,IATACode,ICAOCode,Name,LocationID,CreatedAt,UpdatedAt
354,JZN,CTWR,"Payne, Davis and Clark Airport",1356123042,1747274438,1747274438
355,NNZ,RXTH,Perez and Sons Airport,1840019812,1747274438,1747274438
356,GCQ,,Ford-May Airport,1826044537,1747274438,1747274438
357,OZS,TCNM,Frederick-Harper Airport,1356989226,1747274438,1747274438
358,XBD,PPLV,Roberts-Christensen Airport,1032986084,1747274438,1747274438
359,SBS,IMDA,"Hancock, Wolfe and Bennett Airport",1643443268,1747274438,1747274438
360,JOC,CTCS,Good Inc Airport,1076105440,1747274438,1747274438
361,THO,CTFV,"Harris, Moore and Mckee Airport",1484516323,1747274438,1747274438
362,PAB,HRHW,Jenkins-Gray Airport,1380360808,1747274438,1747274438
363,JCN,,Perry-Williams Airport,1826152071,1747274438,1747274438
364,TVW,PXCB,"Romero, Lewis and Ward Airport",1120287576,1747274438,1747274438
365,IRR,USMY,Braun-Leonard Airport,1276694554,1747274438,1747274438
366,DXU,EWJC,Foster Inc Airport,1250404216,1747274438,1747274438
367,FYR,ATIC,Mitchell-Randall Airport,1056994881,1747274438,1747274438
368,NIT,WNVC,"Solomon, Martin and Stafford Airport",1156555185,1747274438,1747274438
369,ARY,CPMO,"Webb, Rich and Thomas Airport",1840019242,1747274438,1747274438
370,SPM,RWSW,"Snyder, Jordan and Rose Airport",1076882694,1747274438,1747274438
371,ZMV,KXKY,"Hunter, Carr and Lopez Airport",1072740062,1747274438,1747274438
372,NHH,VQMI,"Rodriguez, Larson and Duncan Airport",1608685501,1747274438,1747274438
373,HOA,NQOA,Sanders-Nicholson Airport,1642626415,1747274438,1747274438
374,KPW,YCRE,Jennings-Freeman Airport,1392288149,1747274438,1747274438
375,DMF,TDVN,Le-Brown Airport,1380940208,1747274438,1747274438
376,KVR,BBGE,Duncan-Nelson Airport,1826366350,1747274438,1747274438
377,LPA,OSNG,Parrish PLC Airport,1392001597,1747274438,1747274438
378,UGT,LILH,"Potter, Sutton and Alvarez Airport",1792978558,1747274438,1747274438
379,UGP,IAYI,"Vazquez, Nelson and Richard Airport",1840058503,1747274438,1747274438
380,WVT,LOWD,"Yang, Novak and Callahan Airport",1392003205,1747274438,1747274438
381,ABH,YICC,Hall PLC Airport,1450367041,1747274438,1747274438
382,DQK,QOPL,Velasquez Ltd Airport,1356210504,1747274438,1747274438
383,UQU,KDDF,York PLC Airport,1788857696,1747274438,1747274438
384,HZX,SPAO,Lee PLC Airport,1170978231,1747274438,1747274438
385,GNU,VJIA,Jones Ltd Airport,1840020214,1747274438,1747274438
386,FDD,KNXN,"Williams, Moss and Lucas Airport",1840022474,1747274438,1747274438
387,PXR,,"Trevino, Nash and Turner Airport",1484994799,1747274438,1747274438
388,LND,MQCL,"Phillips, Williams and Flores Airport",1100767507,1747274438,1747274438
389,VPK,DDBB,"Johnson, Maldonado and Hall Airport",1528766305,1747274438,1747274438
390,WRI,,Burton-Baker Airport,1840002320,1747274438,1747274438
391,ODI,,Jensen PLC Airport,1356681531,1747274438,1747274438
392,CPI,ACDQ,"Garcia, Gill and Booth Airport",1616286690,1747274438,1747274438
393,HHU,KKLG,"Miller, Herrera and Lane Airport",1466502325,1747274438,1747274438
394,HFO,UXHL,Porter-Myers Airport,1484885208,1747274438,1747274438
395,IAO,HVAV,Hartman Ltd Airport,1643111689,1747274438,1747274438
396,VQC,XPRK,"Rodriguez, Park and Hamilton Airport",1616839287,1747274438,1747274438
397,RSR,IMRC,"King, George and Thompson Airport",1032479033,1747274438,1747274438
398,PZQ,TUVD,"Anderson, Howell and Oneill Airport",1004364776,1747274438,1747274438
399,LCR,EDMM,Barnes-Shields Airport,1484353804,1747274438,1747274438
400,SHN,,"Williams, Rivera and Hurst Airport",1804755639,1747274438,1747274438
401,NJK,QMGW,"Diaz, Galloway and Thornton Airport",1804287361,1747274438,1747274438
402,XFG,JFGT,"Waters, Holden and Davis Airport",1076938611,1747274438,1747274438
403,OTC,DWGK,"Rose, Glenn and Monroe Airport",1250685279,1747274438,1747274438
404,AST,,"Vega, Martin and Perry Airport",1528455119,1747274438,1747274438
405,NYD,YZPK,"Dawson, Hunt and Robinson Airport",1724823476,1747274438,1747274438
406,LYQ,OEAA,Mcbride-Alvarado Airport,1214783973,1747274438,1747274438
407,DQC,,Powers LLC Airport,1380717773,1747274438,1747274438
408,PEK,FNGV,Hall-Douglas Airport,1356541851,1747274438,1747274438
409,LCC,,"Swanson, Mendez and Johns Airport",1826306536,1747274438,1747274438
410,PJH,ROGQ,Ford-Clay Airport,1840002471,1747274438,1747274438
411,BTH,WXQO,Wolf LLC Airport,1706248273,1747274438,1747274438
412,USW,UZCQ,"Wood, King and Miller Airport",1840019292,1747274438,1747274438
413,XGR,YJPJ,Nguyen-Curry Airport,1380807086,1747274438,1747274438
414,REU,,Keller Group Airport,1450776872,1747274438,1747274438
415,YNU,CVUG,"Martinez, Macias and Johnson Airport",1504844688,1747274438,1747274438
416,DNP,NPDP,Russo and Sons Airport,1608666262,1747274438,1747274438
417,ECD,,Miller Inc Airport,1604882492,1747274438,1747274438
418,ZNA,KNAE,"Oliver, Gardner and Mason Airport",1156382602,1747274438,1747274438
419,HTY,,Burns-Rose Airport,1380226468,1747274438,1747274438
420,DYX,SHSG,"Ray, Foster and Cruz Airport",1356665709,1747274438,1747274438
421,QFV,FQMX,Roberts-Mendoza Airport,1484274098,1747274438,1747274438
422,BFV,,Howard Inc Airport,1626402267,1747274438,1747274438
423,JDL,GPFN,"Martinez, Kelley and Brandt Airport",1688070989,1747274438,1747274438
424,BLA,OIVL,Serrano Inc Airport,1356201349,1747274438,1747274438
425,ROR,OXXG,Castro-Carson Airport,1170412260,1747274438,1747274438
426,AUU,GMSY,"Hull, Lopez and Ward Airport",1156408502,1747274438,1747274438
427,DBE,PPCC,Powell Group Airport,1840052817,1747274438,1747274438
428,ZBX,YEDK,Dunn LLC Airport,1840023057,1747274438,1747274438
429,CBU,SMNL,Park Group Airport,1724736863,1747274438,1747274438
430,WUM,CEEU,Reilly LLC Airport,1840013910,1747274438,1747274438
431,DXQ,KINV,"Hernandez, Cummings and Martin Airport",1356546891,1747274438,1747274438
432,WTG,ICIX,Porter PLC Airport,1158315546,1747274438,1747274438
433,ADE,,Russell-Bradley Airport,1392686221,1747274438,1747274438
434,TSJ,OJNY,"Williams, Browning and Young Airport",1380834847,1747274438,1747274438
435,NFE,PQOT,Tate Ltd Airport,1840143117,1747274438,1747274438
436,KYO,FVUK,Smith-Garcia Airport,1320719046,1747274438,1747274438
437,ZVL,VRBP,Taylor LLC Airport,1826058068,1747274438,1747274438
438,VJW,BFHI,"Bright, Barnett and Marquez Airport",1192088236,1747274438,1747274438
439,NDL,CHWB,"Mccarthy, Perez and Warren Airport",1276739886,1747274438,1747274438
440,YOC,,Snyder PLC Airport,1484604711,1747274438,1747274438
441,WKL,ECVQ,Armstrong-Mack Airport,1380489913,1747274438,1747274438
442,KBF,NTXL,Morris-Huang Airport,1504600250,1747274438,1747274438
443,AJM,,Walsh Ltd Airport,1156971194,1747274438,1747274438
444,ZKT,VZXD,Scott Group Airport,1760801679,1747274438,1747274438
445,VVO,FSUF,Rowe Group Airport,1170848106,1747274438,1747274438
446,ZCJ,UXUJ,Jones Group Airport,1764996883,1747274438,1747274438
447,EVA,,Gonzales PLC Airport,1620688725,1747274438,1747274438
448,KTC,,Ruiz Group Airport,1840018424,1747274438,1747274438
449,VXT,CVQK,"Tapia, Williams and Parker Airport",1840053595,1747274438,1747274438
450,NTV,QHII,"Fletcher, Cox and Hayden Airport",1840014200,1747274438,1747274438
451,DGQ,TECU,Mills Group Airport,1724976865,1747274438,1747274438
452,FQG,ZUAS,Salinas-Perkins Airport,1170217235,1747274438,1747274438
453,GSQ,,Garza-Jones Airport,1398997742,1747274438,1747274438
454,UGX,GRRR,White Group Airport,1250317790,1747274438,1747274438
455,QBI,YUIL,Rangel-Henry Airport,1688087765,1747274438,1747274438
456,TYS,SCVC,Marsh Inc Airport,1250835528,1747274438,1747274438
457,WNU,KFFK,Mendez Ltd Airport,1324817479,1747274438,1747274438
458,MFS,JHGP,Griffith-Buchanan Airport,1356028053,1747274438,1747274438
459,YEH,KUJL,Hansen PLC Airport,1156562804,1747274438,1747274438
460,ONR,DRUM,"Lee, Jones and Davis Airport",1400161837,1747274438,1747274438
461,BAB,KZVC,Martin LLC Airport,1076042619,1747274438,1747274438
462,GEB,CHIY,Green-Matthews Airport,1840081722,1747274438,1747274438
463,KLN,ULGB,"Jenkins, Compton and Kennedy Airport",1608145061,1747274438,1747274438
464,DCI,VONP,Salinas-Garcia Airport,1356645470,1747274438,1747274438
465,LFW,XKRF,Armstrong-Lee Airport,1792859106,1747274438,1747274438
466,KIB,MRCJ,"Mendez, Johnson and Bullock Airport",1356553246,1747274438,1747274438
467,JZA,NZOL,"Perez, Kennedy and Wolfe Airport",1392003271,1747274438,1747274438
468,ZWS,JKZW,Horton Ltd Airport,1356237187,1747274438,1747274438
469,DOJ,,Freeman and Sons Airport,1276206387,1747274438,1747274438
470,UHZ,,Williams LLC Airport,1840018914,1747274438,1747274438
471,DEY,GCQB,Ochoa Group Airport,1804648682,1747274438,1747274438
472,TLQ,STTT,"Beasley, Martinez and Rivera Airport",1840014168,1747274438,1747274438
473,SWU,JUMI,Davis-Davis Airport,1276371069,1747274438,1747274438
474,AQC,THRH,Day-Smith Airport,1840037678,1747274438,1747274438
475,PTH,AKYP,Hill Inc Airport,1484074616,1747274438,1747274438
476,IZE,SMAH,Lindsey LLC Airport,1807868218,1747274438,1747274438
477,QDC,VAFK,"Gonzalez, Lindsey and Cameron Airport",1356829362,1747274438,1747274438
478,JCJ,NAKA,"Clark, Swanson and Thompson Airport",1076621300,1747274438,1747274438
479,KCU,QFEE,Smith PLC Airport,1156210684,1747274438,1747274438
480,XAQ,HGMY,"Bradley, Johnson and Richardson Airport",1031598031,1747274438,1747274438
481,NZH,KIHW,"Boone, Collins and Beck Airport",1608025236,1747274438,1747274438
482,XDM,TAMG,Robinson-Shaffer Airport,1356115164,1747274438,1747274438
483,QDN,PHSM,Wallace LLC Airport,1608420046,1747274438,1747274438
484,TQA,TAIG,Bender LLC Airport,1188001355,1747274438,1747274438
485,QGA,XQYU,May-Huber Airport,1398845535,1747274438,1747274438
486,OSH,QZAU,Morgan-Lopez Airport,1764159228,1747274438,1747274438
487,ZJA,XPXV,Bryan Ltd Airport,1608205674,1747274438,1747274438
488,XJN,WELY,"Tucker, Cruz and Robinson Airport",1356217022,1747274438,1747274438
489,KLV,DACH,Williams and Sons Airport,1788404428,1747274438,1747274438
490,XZK,QINF,Stewart-Rivera Airport,1012630462,1747274438,1747274438
491,LXA,XNXV,"Leach, James and Dixon Airport",1156585642,1747274438,1747274438
492,AWE,CAGN,Harris PLC Airport,1218537461,1747274438,1747274438
493,AJG,VZQE,Williams-Collins Airport,1380081575,1747274438,1747274438
494,ACM,YHYF,King PLC Airport,1203900773,1747274438,1747274438
495,RJZ,XNNU,"Martinez, Short and Smith Airport",1356054525,1747274438,1747274438
496,NFX,ARRC,Martin-Sellers Airport,1422014908,1747274438,1747274438
497,SDC,BTPK,Morrison-Harris Airport,1356199218,1747274438,1747274438
498,CWG,QVBW,Weber Inc Airport,1380405039,1747274438,1747274438
499,KWY,MDOU,Johnson-Johnson Airport,1442118762,1747274438,1747274438
500,MUY,,"Reed, Shields and Davis Airport",1356070793,1747274438,1747274438
501,WON,PSKQ,Humphrey-Parrish Airport,1364701633,1747274438,1747274438
502,TDS,IBIX,Reyes Inc Airport,1840005678,1747274438,1747274438
503,OVG,QOFI,Thompson-Hensley Airport,1826180390,1747274438,1747274438
504,WMK,YBUY,Wilson Group Airport,1356007455,1747274438,1747274438
505,BWE,PSWO,Howard-Browning Airport,1032451126,1747274438,1747274438
506,UTG,,"Lawrence, Finley and Bates Airport",1156913383,1747274438,1747274438
507,COS,SGBS,Fuller-Hodges Airport,1724417375,1747274438,1747274438
508,MBE,DSLI,Maxwell-Brewer Airport,1724570430,1747274438,1747274438
509,GCZ,TJOY,Hernandez LLC Airport,1643537529,1747274438,1747274438
510,ZMQ,VTGQ,Peters-Burke Airport,1840005255,1747274438,1747274438
511,HTR,NQRS,Jordan-Fowler Airport,1440984232,1747274438,1747274438
512,TDT,LXPW,Blair LLC Airport,1430414456,1747274438,1747274438
513,GXE,JCTI,"Thomas, Caldwell and Ford Airport",1364053850,1747274438,1747274438
514,VMF,IBWJ,Moody-Rodriguez Airport,1398040009,1747274438,1747274438
515,NVO,ACRM,Patrick-Owens Airport,1643006516,1747274438,1747274438
516,DKA,SLIA,"Jones, Meyers and Howard Airport",1104911762,1747274438,1747274438
517,TXS,BHZC,"Brown, Burgess and Warren Airport",1466525770,1747274438,1747274438
518,FHF,,Brown-Bush Airport,1270640044,1747274438,1747274438
519,BJZ,XOIK,Martinez PLC Airport,1826427353,1747274438,1747274438
520,JZS,PSWG,"Carroll, Trujillo and Carter Airport",1826520155,1747274438,1747274438
521,FCX,,Hall Inc Airport,1250654836,1747274438,1747274438
522,CPX,BAHJ,"Holland, Butler and Jackson Airport",1356049004,1747274438,1747274438
523,JTZ,SQAB,"West, Chandler and Welch Airport",1276844300,1747274438,1747274438
524,RMN,,"Zhang, Grant and Dorsey Airport",1901259570,1747274438,1747274438
525,PAS,,"Lawrence, Williams and English Airport",1558031609,1747274438,1747274438
526,ILH,,Shaw and Sons Airport,1380025341,1747274438,1747274438
527,BVE,CGQY,Jimenez LLC Airport,1032078195,1747274438,1747274438
528,WMT,MBEA,Bradford-Deleon Airport,1608802236,1747274438,1747274438
529,AEV,TBGJ,Simon LLC Airport,1124001123,1747274438,1747274438
530,EMS,XJYU,Rivera-Thompson Airport,1840000951,1747274438,1747274438
531,GHU,LYSJ,"Barr, Ibarra and Walker Airport",1056697952,1747274438,1747274438
532,GEZ,,Russo PLC Airport,1392334632,1747274438,1747274438
533,DHW,BZNK,Reed Group Airport,1760836213,1747274438,1747274438
534,TNQ,UTYJ,Bryant Ltd Airport,1356201450,1747274438,1747274438
535,YCM,GBXG,Carroll-James Airport,1076744263,1747274438,1747274438
536,MNX,FCNW,"Kim, Nelson and King Airport",1250648062,1747274438,1747274438
537,KBY,DVYZ,Humphrey-Weiss Airport,1484527650,1747274438,1747274438
538,MAW,VJXC,Pearson PLC Airport,1012336917,1747274438,1747274438
539,MMI,RONR,Taylor-Mckay Airport,1192015755,1747274438,1747274438
540,LZZ,YABD,Fritz-Willis Airport,1643811064,1747274438,1747274438
541,OSO,LJCU,"Williams, Gonzalez and Hicks Airport",1862153927,1747274438,1747274438
542,RGI,RGRY,Stone PLC Airport,1826584799,1747274438,1747274438
543,SMG,MZHZ,"May, Molina and Williams Airport",1380697612,1747274438,1747274438
544,UZA,YMBE,Atkins-Huynh Airport,1840014441,1747274438,1747274438
545,YWR,FGLW,"Torres, Walsh and Lewis Airport",1076675901,1747274438,1747274438
546,GSY,WEYY,"Barr, Hurley and Lynch Airport",1764855952,1747274438,1747274438
547,BOV,PUII,Walker LLC Airport,1356012566,1747274438,1747274438
548,FWH,QCDG,Richardson Group Airport,1356801450,1747274438,1747274438
549,DBN,,Vang-Butler Airport,1392717059,1747274438,1747274438
550,JFX,ZUIO,Garcia-Walter Airport,1840000417,1747274438,1747274438
551,ZLE,OHUC,"Villegas, Pittman and Martinez Airport",1156979818,1747274438,1747274438
552,ROU,AZPK,Parker Ltd Airport,1380097598,1747274438,1747274438
553,VYY,LWQO,Robinson PLC Airport,1450592549,1747274438,1747274438
554,VFY,,Rios-Warren Airport,1364475715,1747274438,1747274438
555,RRI,,Burke PLC Airport,1076877084,1747274438,1747274438
556,ACN,,Kline Ltd Airport,1826243181,1747274438,1747274438
557,DND,NCAQ,Owens Inc Airport,1840000532,1747274438,1747274438
558,PSB,BLWR,Miller and Sons Airport,1840013964,1747274438,1747274438
559,HRZ,,Wallace-Evans Airport,1356386668,1747274438,1747274438
560,DMK,ETXJ,Tate Ltd Airport,1076330876,1747274438,1747274438
561,ZBF,,"Harris, Jones and Martin Airport",1484796183,1747274438,1747274438
562,IYI,IWNJ,Barron Ltd Airport,1076255613,1747274438,1747274438
563,NFO,AXBY,Jones-Kidd Airport,1156142150,1747274438,1747274438
564,GPK,,Blanchard-West Airport,1276473184,1747274438,1747274438
565,LMD,,Taylor Group Airport,1204060141,1747274438,1747274438
566,KYX,FVNA,"Ochoa, Gardner and Cisneros Airport",1752180861,1747274438,1747274438
567,PXF,ZVDT,Newman Inc Airport,1804440436,1747274438,1747274438
568,CFB,PUPF,Huang PLC Airport,1458548800,1747274438,1747274438
569,WYC,,"Duncan, Day and Wu Airport",1434333715,1747274438,1747274438
570,XNA,,Stevens-Lopez Airport,1276738335,1747274438,1747274438
571,VAI,VCPZ,"Grimes, Moon and Sherman Airport",1484890297,1747274438,1747274438
572,AXP,CVCI,Hess-Horton Airport,1356903520,1747274438,1747274438
573,LRU,ADYP,Griffin-Page Airport,1620519225,1747274438,1747274438
574,RVL,XYZT,Lee Ltd Airport,1032961945,1747274438,1747274438
575,RPQ,OBJQ,"Black, Steele and Rios Airport",1504760525,1747274438,1747274438
576,YUA,QVOC,"Martin, Gordon and Sullivan Airport",1076740256,1747274438,1747274438
577,OAN,HWSV,"Garza, Vargas and Ruiz Airport",1356151467,1747274438,1747274438
578,BHH,MFBE,Bautista Inc Airport,1840019180,1747274438,1747274438
579,VVH,DWJO,Harris and Sons Airport,1724191526,1747274438,1747274438
580,ALO,IZLA,Martin-Lee Airport,1760821818,1747274438,1747274438
581,EUL,JJJU,Sanford Inc Airport,1156033234,1747274438,1747274438
582,QSX,RSIF,"Barron, Clark and Williams Airport",1250033284,1747274438,1747274438
583,DQF,IDZY,"Clark, Anderson and Jones Airport",1608562386,1747274438,1747274438
584,NOA,EHYY,Williams-Blair Airport,1076989218,1747274438,1747274438
585,RZV,TMRW,Wang Ltd Airport,1450506005,1747274438,1747274438
586,BIO,UMVO,"Burton, Brown and Thomas Airport",1356160289,1747274438,1747274438
587,FRX,XEEO,Davis Inc Airport,1840019253,1747274438,1747274438
588,DLF,NUIU,Daniels-Thompson Airport,1356226554,1747274438,1747274438
589,KXH,KQCC,"Lewis, Rodriguez and Garcia Airport",1032455832,1747274438,1747274438
590,JPK,ZHHG,Cook-Jones Airport,1250710876,1747274438,1747274438
591,DDT,WGPW,Robinson-King Airport,1804569428,1747274438,1747274438
592,QIC,XXFT,Cook Inc Airport,1356390012,1747274438,1747274438
593,HKA,EENC,"Williams, Osborne and Simpson Airport",1076002396,1747274438,1747274438
594,KRD,,Lewis-Reilly Airport,1840020910,1747274438,1747274438
595,WMH,,Bell-Wagner Airport,1840005960,1747274438,1747274438
596,GTE,SUYP,"Hughes, Davis and Johnson Airport",1840008244,1747274438,1747274438
597,WSP,,"Powell, Mann and Gordon Airport",1840031158,1747274438,1747274438
598,IUX,QYPW,"Martin, Walker and Huffman Airport",1704662313,1747274438,1747274438
599,LOA,FRPY,"Miller, Johnson and Santiago Airport",1032492017,1747274438,1747274438
600,UOS,WPXX,Singleton-Chambers Airport,1024892795,1747274438,1747274438
601,IGC,YTYI,Jones LLC Airport,1250223048,1747274438,1747274438
602,VHQ,,"Thomas, Summers and Summers Airport",1854096946,1747274438,1747274438
603,ZTD,ZWUS,"Edwards, Smith and Ball Airport",1608129077,1747274438,1747274438
604,FXO,NZUY,Harrington-Hernandez Airport,1854307252,1747274438,1747274438
605,GOZ,GCBO,Williams-Stevens Airport,1380116236,1747274438,1747274438
606,LCY,,Wells LLC Airport,1804087292,1747274438,1747274438
607,IXJ,ZPHS,Beasley and Sons Airport,1250026390,1747274438,1747274438
608,CWX,TBVI,"Murphy, French and Payne Airport",1466088020,1747274438,1747274438
609,CMV,NTAL,Patterson PLC Airport,1826246190,1747274438,1747274438
610,JMN,YZUL,Underwood-Griffin Airport,1356593800,1747274438,1747274438
611,LBI,XZHO,Henderson Inc Airport,1380197582,1747274438,1747274438
612,TPN,XORL,Adams-Perry Airport,1504703331,1747274438,1747274438
613,ZGT,YGMQ,Willis LLC Airport,1643870212,1747274438,1747274438
614,JAQ,,Padilla Ltd Airport,1834058417,1747274438,1747274438
615,BDQ,IKFF,Stokes and Sons Airport,1792834766,1747274438,1747274438
616,WEQ,PXTE,"Oliver, Greene and Pena Airport",1380531580,1747274438,1747274438
617,RUZ,LCUX,Simpson LLC Airport,1840003987,1747274438,1747274438
618,SAY,TNGA,"Kidd, Adams and Maldonado Airport",1484997178,1747274438,1747274438
619,HVB,,Zavala PLC Airport,1356101081,1747274438,1747274438
620,SFU,MCNE,Chaney Ltd Airport,1528934368,1747274438,1747274438
621,NLW,DEVV,Howard Group Airport,1705126489,1747274438,1747274438
622,FEO,FTWG,"Good, Smith and George Airport",1356931432,1747274438,1747274438
623,LQO,VMHH,"Stewart, Taylor and Brown Airport",1608586571,1747274438,1747274438
624,UKZ,,"Skinner, Ward and Barrett Airport",1156665718,1747274438,1747274438
625,UUC,JDYU,Smith Group Airport,1188749877,1747274438,1747274438
626,LJN,UYEU,Martin-Harrison Airport,1608234277,1747274438,1747274438
627,GQX,AUSR,Mendoza-Wilson Airport,1222859867,1747274438,1747274438
628,NGV,PMQJ,"Fuentes, Mora and Nelson Airport",1356040409,1747274438,1747274438
629,THI,XPHO,Cox-Lee Airport,1826006259,1747274438,1747274438
630,IGV,,Morgan-Moyer Airport,1840014243,1747274438,1747274438
631,CWF,AYOI,Wood-Bailey Airport,1417996342,1747274438,1747274438
