,AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,OwnerAirlineID,CreatedAt,UpdatedAt,ICAO,Capacity
273,274,QN-54813363,AN28,Antonov An-28,Antonov,225,1747301388,1747301388,AN28,92
274,275,EZ-49788684,A306,Airbus A300-600,Airbus,478,1747301388,1747301388,A306,176
275,276,OP-68501087,AN26,Antonov An-26,Antonov,649,1747301388,1747301388,AN26,100
276,277,MY-56672844,A342,Airbus A340-200,Airbus,315,1747301388,1747301388,A342,313
277,278,AY-01203320,B38M,Boeing 737 MAX 8,Boeing,247,1747301388,1747301388,B38M,242
278,279,NZ-48709589,A321,Airbus A321,Airbus,607,1747301388,1747301388,A321,297
279,280,AH-99402117,AN24,Antonov An-24,Antonov,67,1747301388,1747301388,AN24,215
280,281,NS-36888880,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,163,1747301388,1747301388,AT76,127
281,282,ZA-05144403,A400,Airbus A400M Atlas,Airbus,121,1747301388,1747301388,A400,246
282,283,JL-62006356,A342,Airbus A340-200,Airbus,608,1747301388,1747301388,A342,313
283,284,RJ-78094705,AN26,Antonov An-26,Antonov,274,1747301388,1747301388,AN26,100
284,285,QV-86768503,A337,"Airbus A330-700 ""BelugaXL""",Airbus,571,1747301388,1747301388,A337,277
285,286,GL-69532917,A400,Airbus A400M Atlas,Airbus,77,1747301388,1747301388,A400,246
286,287,EU-53504405,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,355,1747301388,1747301388,AT43,184
287,288,RO-37429171,A333,Airbus A330-300,Airbus,561,1747301388,1747301388,A333,230
288,289,JE-87889751,A321,Airbus A321,Airbus,341,1747301388,1747301388,A321,297
289,290,AI-13353863,B3XM,Boeing 737 MAX 10,Boeing,86,1747301388,1747301388,B3XM,335
290,291,MT-58853839,A342,Airbus A340-200,Airbus,370,1747301388,1747301388,A342,313
291,292,GJ-29043823,AN72,Antonov An-72 / An-74,Antonov,454,1747301388,1747301388,AN72,148
292,293,FI-08777138,AN28,Antonov An-28,Antonov,593,1747301388,1747301388,AN28,92
293,294,CS-47453841,A19N,Airbus A319neo,Airbus,56,1747301388,1747301388,A19N,172
294,295,OM-32886269,A338,Airbus A330-800,Airbus,255,1747301388,1747301388,A338,178
295,296,EE-70205506,A388,Airbus A380-800,Airbus,327,1747301388,1747301388,A388,395
296,297,JO-30065846,A20N,Airbus A320neo,Airbus,432,1747301388,1747301388,A20N,299
297,298,WA-51505681,A343,Airbus A340-300,Airbus,221,1747301388,1747301388,A343,303
298,299,AD-44829076,A359,Airbus A350-900,Airbus,588,1747301388,1747301388,A359,351
299,300,OK-06975292,AN32,Antonov An-32,Antonov,395,1747301388,1747301388,AN32,203
300,301,MF-25913910,A19N,Airbus A319neo,Airbus,375,1747301388,1747301388,A19N,172
301,302,QD-89849424,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,631,1747301388,1747301388,AT72,20
302,303,IZ-00102517,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,572,1747301388,1747301388,AT75,200
303,304,MT-42226212,A306,Airbus A300-600,Airbus,508,1747301388,1747301388,A306,176
304,305,RG-55398922,AJ27,Comac ARJ21-700 / C909,Comac,461,1747301388,1747301388,AJ27,73
305,306,ER-59362799,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,176,1747301388,1747301388,AT45,87
306,307,UV-78913731,B190,Beechcraft 1900,Beechcraft,279,1747301388,1747301388,B190,34
307,308,LD-23489989,A342,Airbus A340-200,Airbus,145,1747301388,1747301388,A342,313
308,309,PI-60922211,A306,Airbus A300-600,Airbus,1,1747301388,1747301388,A306,176
309,310,GE-72775003,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,99,1747301388,1747301388,AT73,35
310,311,GK-31257046,A318,Airbus A318,Airbus,113,1747301388,1747301388,A318,279
311,312,HR-49037756,AN28,Antonov An-28,Antonov,467,1747301388,1747301388,AN28,92
312,313,ZC-72904084,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,196,1747301388,1747301388,AT75,200
313,314,OE-53616970,A345,Airbus A340-500,Airbus,208,1747301388,1747301388,A345,251
314,315,FO-07198052,A359,Airbus A350-900,Airbus,136,1747301388,1747301388,A359,351
315,316,OS-04109219,A158,Antonov An-158,Antonov,186,1747301388,1747301388,A158,235
316,317,RF-63916425,A318,Airbus A318,Airbus,538,1747301388,1747301388,A318,279
317,318,DI-56214270,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,69,1747301388,1747301388,AT76,127
318,319,TM-04030292,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,359,1747301388,1747301388,AT45,87
319,320,CM-11759155,A225,Antonov An-225 Mriya,Antonov,256,1747301388,1747301388,A225,102
320,321,ZC-87575945,AN30,Antonov An-30,Antonov,468,1747301388,1747301388,AN30,184
321,322,GA-29354584,A319,Airbus A319,Airbus,568,1747301388,1747301388,A319,302
322,323,TT-87075615,A321,Airbus A321,Airbus,440,1747301388,1747301388,A321,297
323,324,ZI-26000393,A337,"Airbus A330-700 ""BelugaXL""",Airbus,473,1747301388,1747301388,A337,277
324,325,WZ-55934772,A342,Airbus A340-200,Airbus,108,1747301388,1747301388,A342,313
325,326,ZN-91684392,A359,Airbus A350-900,Airbus,68,1747301388,1747301388,A359,351
326,327,CC-54207446,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,56,1747301388,1747301388,AT76,127
327,328,XM-27021120,B38M,Boeing 737 MAX 8,Boeing,99,1747301388,1747301388,B38M,242
328,329,JA-11691002,AN24,Antonov An-24,Antonov,600,1747301388,1747301388,AN24,215
329,330,OS-10942652,AN32,Antonov An-32,Antonov,525,1747301388,1747301388,AN32,203
330,331,PE-32800448,AN24,Antonov An-24,Antonov,123,1747301388,1747301388,AN24,215
331,332,TI-17137479,A400,Airbus A400M Atlas,Airbus,171,1747301388,1747301388,A400,246
332,333,TZ-35314297,ATP,British Aerospace ATP,British,243,1747301388,1747301388,ATP,134
333,334,QH-93335366,A342,Airbus A340-200,Airbus,99,1747301388,1747301388,A342,313
334,335,PN-57987196,A20N,Airbus A320neo,Airbus,449,1747301388,1747301388,A20N,299
335,336,AK-84799077,B190,Beechcraft 1900,Beechcraft,361,1747301388,1747301388,B190,34
336,337,BZ-87270827,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,149,1747301388,1747301388,AT45,87
337,338,OJ-05050602,A21N,Airbus A321neo,Airbus,471,1747301388,1747301388,A21N,234
338,339,OA-33007875,AN30,Antonov An-30,Antonov,67,1747301388,1747301388,AN30,184
339,340,IV-28885749,ATP,British Aerospace ATP,British,603,1747301388,1747301388,ATP,134
340,341,JN-65636027,A359,Airbus A350-900,Airbus,372,1747301388,1747301388,A359,351
341,342,JQ-01483827,AN30,Antonov An-30,Antonov,315,1747301388,1747301388,AN30,184
342,343,KJ-68295163,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,219,1747301388,1747301388,AT73,35
343,344,EW-90973594,A319,Airbus A319,Airbus,507,1747301388,1747301388,A319,302
344,345,DK-01842207,A310,Airbus A310-200,Airbus,159,1747301388,1747301388,A310,272
345,346,EZ-89587324,B3XM,Boeing 737 MAX 10,Boeing,162,1747301388,1747301388,B3XM,335
346,347,OK-35043219,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,127,1747301388,1747301388,AC90,194
347,348,DB-01496372,A306,Airbus A300-600,Airbus,85,1747301388,1747301388,A306,176
348,349,YI-33440744,AN72,Antonov An-72 / An-74,Antonov,342,1747301388,1747301388,AN72,148
349,350,VU-82645756,ATP,British Aerospace ATP,British,69,1747301388,1747301388,ATP,134
350,351,VG-98319388,A124,Antonov An-124 Ruslan,Antonov,374,1747301388,1747301388,A124,140
351,352,WT-36453437,A19N,Airbus A319neo,Airbus,227,1747301388,1747301388,A19N,172
352,353,DG-97800615,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,3,1747301388,1747301388,AT75,200
353,354,SU-60073288,A319,Airbus A319,Airbus,23,1747301388,1747301388,A319,302
354,355,QQ-72753994,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,132,1747301388,1747301388,AT76,127
355,356,WU-27674130,A339,Airbus A330-900,Airbus,86,1747301388,1747301388,A339,251
356,357,VL-71129099,A388,Airbus A380-800,Airbus,480,1747301388,1747301388,A388,395
357,358,CY-75197574,A342,Airbus A340-200,Airbus,136,1747301388,1747301388,A342,313
358,359,DK-63252941,A319,Airbus A319,Airbus,250,1747301388,1747301388,A319,302
359,360,SS-42363645,A35K,Airbus A350-1000,Airbus,98,1747301388,1747301388,A35K,350
360,361,TJ-50593113,A346,Airbus A340-600,Airbus,416,1747301388,1747301388,A346,354
361,362,AF-97722786,A321,Airbus A321,Airbus,93,1747301388,1747301388,A321,297
362,363,NK-77423139,AN32,Antonov An-32,Antonov,240,1747301388,1747301388,AN32,203
363,364,NO-49918672,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,52,1747301388,1747301388,AT76,127
364,365,LD-13974115,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,174,1747301388,1747301388,A3ST,234
365,366,DW-52025511,AN12,Antonov An-12,Antonov,68,1747301388,1747301388,AN12,207
366,367,TK-06486630,A342,Airbus A340-200,Airbus,146,1747301388,1747301388,A342,313
367,368,YK-57962175,AN72,Antonov An-72 / An-74,Antonov,255,1747301388,1747301388,AN72,148
368,369,HC-38242341,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,318,1747301388,1747301388,AT72,20
369,370,ZZ-28568247,A321,Airbus A321,Airbus,6,1747301388,1747301388,A321,297
370,371,YQ-79007355,B190,Beechcraft 1900,Beechcraft,288,1747301388,1747301388,B190,34
371,372,KB-96567796,A21N,Airbus A321neo,Airbus,102,1747301388,1747301388,A21N,234
372,373,FB-26030038,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,469,1747301388,1747301388,AT73,35
373,374,YU-89503314,AN12,Antonov An-12,Antonov,379,1747301388,1747301388,AN12,207
374,375,MQ-62400395,A400,Airbus A400M Atlas,Airbus,116,1747301388,1747301388,A400,246
375,376,FH-94861257,A20N,Airbus A320neo,Airbus,385,1747301388,1747301388,A20N,299
376,377,GM-99176541,AN72,Antonov An-72 / An-74,Antonov,644,1747301388,1747301388,AN72,148
377,378,OS-70638231,AN26,Antonov An-26,Antonov,115,1747301388,1747301388,AN26,100
378,379,KQ-74053844,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,67,1747301388,1747301388,AT45,87
379,380,EX-60559113,A748,Hawker Siddeley HS 748,Hawker,228,1747301388,1747301388,A748,85
380,381,BL-84623314,ATP,British Aerospace ATP,British,50,1747301388,1747301388,ATP,134
381,382,CJ-49744827,B3XM,Boeing 737 MAX 10,Boeing,431,1747301388,1747301388,B3XM,335
382,383,UA-15714883,A19N,Airbus A319neo,Airbus,156,1747301388,1747301388,A19N,172
383,384,NN-69239422,A21N,Airbus A321neo,Airbus,478,1747301388,1747301388,A21N,234
384,385,VX-52756862,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,569,1747301388,1747301388,AT75,200
385,386,FQ-53744461,B3XM,Boeing 737 MAX 10,Boeing,155,1747301388,1747301388,B3XM,335
386,387,RX-03221676,B3XM,Boeing 737 MAX 10,Boeing,228,1747301388,1747301388,B3XM,335
387,388,FW-25868760,A320,Airbus A320,Airbus,324,1747301388,1747301388,A320,347
388,389,BW-95540023,B3XM,Boeing 737 MAX 10,Boeing,38,1747301388,1747301388,B3XM,335
389,390,NQ-94845269,A21N,Airbus A321neo,Airbus,18,1747301388,1747301388,A21N,234
390,391,LW-52763799,A158,Antonov An-158,Antonov,672,1747301388,1747301388,A158,235
391,392,XY-22821861,AN24,Antonov An-24,Antonov,298,1747301388,1747301388,AN24,215
392,393,VX-48615520,AN32,Antonov An-32,Antonov,133,1747301388,1747301388,AN32,203
393,394,QL-16416103,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,43,1747301388,1747301388,AC90,194
394,395,AJ-83741519,B38M,Boeing 737 MAX 8,Boeing,52,1747301388,1747301388,B38M,242
395,396,TK-59129328,A338,Airbus A330-800,Airbus,46,1747301388,1747301388,A338,178
396,397,SA-18562545,B190,Beechcraft 1900,Beechcraft,23,1747301388,1747301388,B190,34
397,398,SP-09719238,B39M,Boeing 737 MAX 9,Boeing,359,1747301388,1747301388,B39M,169
398,399,OO-41990603,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,636,1747301388,1747301388,AT73,35
399,400,MM-76451809,A359,Airbus A350-900,Airbus,95,1747301388,1747301388,A359,351
400,401,BW-54931455,AN24,Antonov An-24,Antonov,330,1747301388,1747301388,AN24,215
401,402,BD-17162307,A225,Antonov An-225 Mriya,Antonov,612,1747301388,1747301388,A225,102
402,403,NE-12685351,AN28,Antonov An-28,Antonov,300,1747301388,1747301388,AN28,92
403,404,UG-15279272,B37M,Boeing 737 MAX 7,Boeing,41,1747301388,1747301388,B37M,385
404,405,IJ-81325972,A20N,Airbus A320neo,Airbus,191,1747301388,1747301388,A20N,299
405,406,VS-23673125,A342,Airbus A340-200,Airbus,166,1747301388,1747301388,A342,313
406,407,FO-21670019,AN30,Antonov An-30,Antonov,425,1747301388,1747301388,AN30,184
407,408,TY-87623090,B38M,Boeing 737 MAX 8,Boeing,400,1747301388,1747301388,B38M,242
408,409,DV-69113000,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,366,1747301388,1747301388,AT46,20
409,410,JU-59705552,A158,Antonov An-158,Antonov,502,1747301388,1747301388,A158,235
410,411,TH-95840592,A21N,Airbus A321neo,Airbus,546,1747301388,1747301388,A21N,234
411,412,JC-10012488,A158,Antonov An-158,Antonov,185,1747301388,1747301388,A158,235
412,413,LD-60988106,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,175,1747301388,1747301388,AT46,20
413,414,QU-64151852,B190,Beechcraft 1900,Beechcraft,569,1747301388,1747301388,B190,34
414,415,NH-61219382,A310,Airbus A310-200,Airbus,233,1747301388,1747301388,A310,272
415,416,NP-09677353,A140,Antonov An-140,Antonov,588,1747301388,1747301388,A140,117
416,417,NI-44415347,A20N,Airbus A320neo,Airbus,282,1747301388,1747301388,A20N,299
417,418,KK-75599214,A21N,Airbus A321neo,Airbus,596,1747301388,1747301388,A21N,234
418,419,WP-16090760,A148,Antonov An-148,Antonov,14,1747301388,1747301388,A148,150
419,420,XW-48283216,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,92,1747301388,1747301388,AT76,127
420,421,DZ-55448565,AN28,Antonov An-28,Antonov,81,1747301388,1747301388,AN28,92
421,422,YV-21560361,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,121,1747301388,1747301388,AT73,35
422,423,HL-83568297,A320,Airbus A320,Airbus,159,1747301388,1747301388,A320,347
423,424,UT-33323867,A158,Antonov An-158,Antonov,156,1747301388,1747301388,A158,235
424,425,QN-69069347,A318,Airbus A318,Airbus,465,1747301388,1747301388,A318,279
425,426,RX-52142858,B38M,Boeing 737 MAX 8,Boeing,336,1747301388,1747301388,B38M,242
426,427,TJ-12137720,AN24,Antonov An-24,Antonov,471,1747301388,1747301388,AN24,215
427,428,ZB-23560078,A346,Airbus A340-600,Airbus,626,1747301388,1747301388,A346,354
428,429,XZ-22426209,A310,Airbus A310-200,Airbus,537,1747301388,1747301388,A310,272
429,430,UF-14090523,AN12,Antonov An-12,Antonov,403,1747301388,1747301388,AN12,207
430,431,EZ-52275227,A310,Airbus A310-200,Airbus,137,1747301388,1747301388,A310,272
431,432,VL-91783243,A400,Airbus A400M Atlas,Airbus,580,1747301388,1747301388,A400,246
432,433,UD-47952505,A21N,Airbus A321neo,Airbus,131,1747301388,1747301388,A21N,234
433,434,EO-96956254,A400,Airbus A400M Atlas,Airbus,592,1747301388,1747301388,A400,246
434,435,UX-69012694,ATP,British Aerospace ATP,British,291,1747301388,1747301388,ATP,134
435,436,KB-39952724,AN24,Antonov An-24,Antonov,20,1747301388,1747301388,AN24,215
436,437,NA-98690422,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,164,1747301388,1747301388,AT73,35
437,438,TU-38678473,B38M,Boeing 737 MAX 8,Boeing,539,1747301388,1747301388,B38M,242
438,439,CP-71743822,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,321,1747301388,1747301388,AT72,20
439,440,AG-34237656,ATP,British Aerospace ATP,British,416,1747301388,1747301388,ATP,134
440,441,MN-13975808,A400,Airbus A400M Atlas,Airbus,345,1747301388,1747301388,A400,246
441,442,HL-21472743,A320,Airbus A320,Airbus,357,1747301388,1747301388,A320,347
442,443,MV-54728721,B39M,Boeing 737 MAX 9,Boeing,193,1747301388,1747301388,B39M,169
443,444,JE-04672329,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,593,1747301388,1747301388,AT46,20
444,445,JG-73279340,A20N,Airbus A320neo,Airbus,560,1747301388,1747301388,A20N,299
445,446,BU-71847666,A148,Antonov An-148,Antonov,104,1747301388,1747301388,A148,150
446,447,BT-68744745,A158,Antonov An-158,Antonov,20,1747301388,1747301388,A158,235
447,448,ER-12974955,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,60,1747301388,1747301388,AT46,20
448,449,ME-19892295,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,338,1747301388,1747301388,A3ST,234
449,450,UO-81462560,A337,"Airbus A330-700 ""BelugaXL""",Airbus,10,1747301388,1747301388,A337,277
450,451,FY-55247214,A306,Airbus A300-600,Airbus,247,1747301388,1747301388,A306,176
451,452,RW-43466232,B37M,Boeing 737 MAX 7,Boeing,383,1747301388,1747301388,B37M,385
452,453,AW-60039898,A345,Airbus A340-500,Airbus,241,1747301388,1747301388,A345,251
453,454,GV-98875674,A400,Airbus A400M Atlas,Airbus,128,1747301388,1747301388,A400,246
454,455,SM-29803626,B3XM,Boeing 737 MAX 10,Boeing,246,1747301388,1747301388,B3XM,335
455,456,ET-21146589,B3XM,Boeing 737 MAX 10,Boeing,483,1747301388,1747301388,B3XM,335
456,457,SR-12262556,A310,Airbus A310-200,Airbus,259,1747301388,1747301388,A310,272
457,458,HA-88033835,A158,Antonov An-158,Antonov,554,1747301388,1747301388,A158,235
458,459,OP-14204135,A225,Antonov An-225 Mriya,Antonov,15,1747301388,1747301388,A225,102
459,460,HL-03732035,A359,Airbus A350-900,Airbus,493,1747301388,1747301388,A359,351
460,461,EW-98266131,A320,Airbus A320,Airbus,473,1747301388,1747301388,A320,347
461,462,YD-35688174,AN26,Antonov An-26,Antonov,34,1747301388,1747301388,AN26,100
462,463,VB-78565428,A310,Airbus A310-200,Airbus,309,1747301388,1747301388,A310,272
463,464,HO-30505181,A321,Airbus A321,Airbus,422,1747301388,1747301388,A321,297
464,465,XR-79494299,A337,"Airbus A330-700 ""BelugaXL""",Airbus,423,1747301388,1747301388,A337,277
465,466,RX-93014135,AN32,Antonov An-32,Antonov,626,1747301388,1747301388,AN32,203
466,467,ZX-28951360,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,347,1747301388,1747301388,AT73,35
467,468,WO-49441871,A339,Airbus A330-900,Airbus,489,1747301388,1747301388,A339,251
468,469,HP-08495472,A318,Airbus A318,Airbus,332,1747301388,1747301388,A318,279
469,470,RP-54750872,A319,Airbus A319,Airbus,4,1747301388,1747301388,A319,302
470,471,TA-57556069,AN26,Antonov An-26,Antonov,279,1747301388,1747301388,AN26,100
471,472,FK-62073752,AJ27,Comac ARJ21-700 / C909,Comac,22,1747301388,1747301388,AJ27,73
472,473,AR-74552308,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,348,1747301388,1747301388,AT76,127
473,474,AL-39201975,A318,Airbus A318,Airbus,549,1747301388,1747301388,A318,279
474,475,XJ-44516227,A333,Airbus A330-300,Airbus,39,1747301388,1747301388,A333,230
475,476,SL-71778936,AN26,Antonov An-26,Antonov,254,1747301388,1747301388,AN26,100
476,477,PB-18213716,B38M,Boeing 737 MAX 8,Boeing,50,1747301388,1747301388,B38M,242
477,478,WE-44403104,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,250,1747301388,1747301388,AT46,20
478,479,OP-60647157,A158,Antonov An-158,Antonov,390,1747301388,1747301388,A158,235
479,480,AV-86430632,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,597,1747301388,1747301388,AC90,194
480,481,FD-78189885,A35K,Airbus A350-1000,Airbus,600,1747301388,1747301388,A35K,350
481,482,NI-27806192,A306,Airbus A300-600,Airbus,591,1747301388,1747301388,A306,176
482,483,UU-04758958,AN24,Antonov An-24,Antonov,102,1747301388,1747301388,AN24,215
483,484,OW-27810732,B38M,Boeing 737 MAX 8,Boeing,362,1747301388,1747301388,B38M,242
484,485,RZ-87526640,A337,"Airbus A330-700 ""BelugaXL""",Airbus,444,1747301388,1747301388,A337,277
485,486,QU-63033139,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,104,1747301388,1747301388,AT75,200
486,487,HQ-84531703,A333,Airbus A330-300,Airbus,150,1747301388,1747301388,A333,230
487,488,II-26063018,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,357,1747301388,1747301388,AT46,20
488,489,OG-11155235,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,259,1747301388,1747301388,AC90,194
489,490,FR-34905326,A19N,Airbus A319neo,Airbus,476,1747301388,1747301388,A19N,172
490,491,UY-50951335,A310,Airbus A310-200,Airbus,328,1747301388,1747301388,A310,272
491,492,IO-51106775,A337,"Airbus A330-700 ""BelugaXL""",Airbus,64,1747301388,1747301388,A337,277
492,493,AU-20418337,A339,Airbus A330-900,Airbus,366,1747301388,1747301388,A339,251
493,494,WA-87788073,AN24,Antonov An-24,Antonov,470,1747301388,1747301388,AN24,215
494,495,CX-08776642,A345,Airbus A340-500,Airbus,375,1747301388,1747301388,A345,251
495,496,OG-81302989,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,72,1747301388,1747301388,AC90,194
496,497,YK-40360541,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,46,1747301388,1747301388,AT45,87
497,498,AF-45645827,AN30,Antonov An-30,Antonov,56,1747301388,1747301388,AN30,184
498,499,XI-46742757,A140,Antonov An-140,Antonov,93,1747301388,1747301388,A140,117
499,500,VZ-57022649,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,572,1747301388,1747301388,A3ST,234
500,501,PL-86211782,A320,Airbus A320,Airbus,341,1747301388,1747301388,A320,347
501,502,KM-03435115,A342,Airbus A340-200,Airbus,426,1747301388,1747301388,A342,313
502,503,PB-65083413,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,95,1747301388,1747301388,AT76,127
503,504,JM-40010443,A332,Airbus A330-200,Airbus,54,1747301388,1747301388,A332,156
504,505,OI-06797064,B38M,Boeing 737 MAX 8,Boeing,522,1747301388,1747301388,B38M,242
