AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,FlightStatus,OwnerAirlineID,CreatedAt,UpdatedAt
292,GJ-29043823,AN72,Antonov An-72 / An-74,Antonov,Active,454,1747301388,1747301388
293,FI-08777138,AN28,Antonov An-28,Antonov,Active,593,1747301388,1747301388
294,CS-47453841,A19N,Airbus A319neo,Airbus,Maintenance,56,1747301388,1747301388
295,OM-32886269,A338,Airbus A330-800,Airbus,Maintenance,255,1747301388,1747301388
296,EE-70205506,A388,Airbus A380-800,Airbus,Maintenance,327,1747301388,1747301388
297,JO-30065846,A20N,Airbus A320neo,Airbus,Active,432,1747301388,1747301388
298,WA-51505681,A343,Airbus A340-300,Airbus,Maintenance,221,1747301388,1747301388
299,AD-44829076,A359,Airbus A350-900,Airbus,Active,588,1747301388,1747301388
300,OK-06975292,AN32,Antonov An-32,Antonov,Active,395,1747301388,1747301388
301,MF-25913910,A19N,Airbus A319neo,Airbus,Active,375,1747301388,1747301388
302,QD-89849424,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,631,1747301388,1747301388
303,IZ-00102517,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Active,572,1747301388,1747301388
304,MT-42226212,A306,Airbus A300-600,Airbus,Active,508,1747301388,1747301388
305,RG-55398922,AJ27,Comac ARJ21-700 / C909,Comac,Active,461,1747301388,1747301388
306,ER-59362799,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,176,1747301388,1747301388
307,UV-78913731,B190,Beechcraft 1900,Beechcraft,Maintenance,279,1747301388,1747301388
308,LD-23489989,A342,Airbus A340-200,Airbus,Maintenance,145,1747301388,1747301388
309,PI-60922211,A306,Airbus A300-600,Airbus,Maintenance,1,1747301388,1747301388
310,GE-72775003,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,99,1747301388,1747301388
311,GK-31257046,A318,Airbus A318,Airbus,Active,113,1747301388,1747301388
312,HR-49037756,AN28,Antonov An-28,Antonov,Maintenance,467,1747301388,1747301388
313,ZC-72904084,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Active,196,1747301388,1747301388
314,OE-53616970,A345,Airbus A340-500,Airbus,Maintenance,208,1747301388,1747301388
315,FO-07198052,A359,Airbus A350-900,Airbus,Maintenance,136,1747301388,1747301388
316,OS-04109219,A158,Antonov An-158,Antonov,Maintenance,186,1747301388,1747301388
317,RF-63916425,A318,Airbus A318,Airbus,Active,538,1747301388,1747301388
318,DI-56214270,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,69,1747301388,1747301388
319,TM-04030292,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,359,1747301388,1747301388
320,CM-11759155,A225,Antonov An-225 Mriya,Antonov,Active,256,1747301388,1747301388
321,ZC-87575945,AN30,Antonov An-30,Antonov,Maintenance,468,1747301388,1747301388
322,GA-29354584,A319,Airbus A319,Airbus,Maintenance,568,1747301388,1747301388
323,TT-87075615,A321,Airbus A321,Airbus,Active,440,1747301388,1747301388
324,ZI-26000393,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,473,1747301388,1747301388
325,WZ-55934772,A342,Airbus A340-200,Airbus,Maintenance,108,1747301388,1747301388
326,ZN-91684392,A359,Airbus A350-900,Airbus,Active,68,1747301388,1747301388
327,CC-54207446,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,56,1747301388,1747301388
328,XM-27021120,B38M,Boeing 737 MAX 8,Boeing,Maintenance,99,1747301388,1747301388
329,JA-11691002,AN24,Antonov An-24,Antonov,Maintenance,600,1747301388,1747301388
330,OS-10942652,AN32,Antonov An-32,Antonov,Active,525,1747301388,1747301388
331,PE-32800448,AN24,Antonov An-24,Antonov,Active,123,1747301388,1747301388
332,TI-17137479,A400,Airbus A400M Atlas,Airbus,Active,171,1747301388,1747301388
333,TZ-35314297,ATP,British Aerospace ATP,British,Active,243,1747301388,1747301388
334,QH-93335366,A342,Airbus A340-200,Airbus,Maintenance,99,1747301388,1747301388
335,PN-57987196,A20N,Airbus A320neo,Airbus,Maintenance,449,1747301388,1747301388
336,AK-84799077,B190,Beechcraft 1900,Beechcraft,Maintenance,361,1747301388,1747301388
337,BZ-87270827,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,149,1747301388,1747301388
338,OJ-05050602,A21N,Airbus A321neo,Airbus,Active,471,1747301388,1747301388
339,OA-33007875,AN30,Antonov An-30,Antonov,Maintenance,67,1747301388,1747301388
340,IV-28885749,ATP,British Aerospace ATP,British,Active,603,1747301388,1747301388
341,JN-65636027,A359,Airbus A350-900,Airbus,Active,372,1747301388,1747301388
342,JQ-01483827,AN30,Antonov An-30,Antonov,Active,315,1747301388,1747301388
343,KJ-68295163,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,219,1747301388,1747301388
344,EW-90973594,A319,Airbus A319,Airbus,Maintenance,507,1747301388,1747301388
345,DK-01842207,A310,Airbus A310-200,Airbus,Maintenance,159,1747301388,1747301388
346,EZ-89587324,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,162,1747301388,1747301388
347,OK-35043219,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,127,1747301388,1747301388
348,DB-01496372,A306,Airbus A300-600,Airbus,Maintenance,85,1747301388,1747301388
349,YI-33440744,AN72,Antonov An-72 / An-74,Antonov,Maintenance,342,1747301388,1747301388
350,VU-82645756,ATP,British Aerospace ATP,British,Active,69,1747301388,1747301388
351,VG-98319388,A124,Antonov An-124 Ruslan,Antonov,Maintenance,374,1747301388,1747301388
352,WT-36453437,A19N,Airbus A319neo,Airbus,Maintenance,227,1747301388,1747301388
353,DG-97800615,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Active,3,1747301388,1747301388
354,SU-60073288,A319,Airbus A319,Airbus,Maintenance,23,1747301388,1747301388
355,QQ-72753994,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,132,1747301388,1747301388
356,WU-27674130,A339,Airbus A330-900,Airbus,Maintenance,86,1747301388,1747301388
357,VL-71129099,A388,Airbus A380-800,Airbus,Maintenance,480,1747301388,1747301388
358,CY-75197574,A342,Airbus A340-200,Airbus,Maintenance,136,1747301388,1747301388
359,DK-63252941,A319,Airbus A319,Airbus,Active,250,1747301388,1747301388
360,SS-42363645,A35K,Airbus A350-1000,Airbus,Maintenance,98,1747301388,1747301388
361,TJ-50593113,A346,Airbus A340-600,Airbus,Active,416,1747301388,1747301388
362,AF-97722786,A321,Airbus A321,Airbus,Active,93,1747301388,1747301388
363,NK-77423139,AN32,Antonov An-32,Antonov,Active,240,1747301388,1747301388
364,NO-49918672,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,52,1747301388,1747301388
365,LD-13974115,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,174,1747301388,1747301388
366,DW-52025511,AN12,Antonov An-12,Antonov,Maintenance,68,1747301388,1747301388
367,TK-06486630,A342,Airbus A340-200,Airbus,Active,146,1747301388,1747301388
368,YK-57962175,AN72,Antonov An-72 / An-74,Antonov,Active,255,1747301388,1747301388
369,HC-38242341,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,318,1747301388,1747301388
370,ZZ-28568247,A321,Airbus A321,Airbus,Maintenance,6,1747301388,1747301388
371,YQ-79007355,B190,Beechcraft 1900,Beechcraft,Active,288,1747301388,1747301388
372,KB-96567796,A21N,Airbus A321neo,Airbus,Active,102,1747301388,1747301388
373,FB-26030038,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,469,1747301388,1747301388
374,YU-89503314,AN12,Antonov An-12,Antonov,Active,379,1747301388,1747301388
375,MQ-62400395,A400,Airbus A400M Atlas,Airbus,Maintenance,116,1747301388,1747301388
376,FH-94861257,A20N,Airbus A320neo,Airbus,Active,385,1747301388,1747301388
377,GM-99176541,AN72,Antonov An-72 / An-74,Antonov,Maintenance,644,1747301388,1747301388
378,OS-70638231,AN26,Antonov An-26,Antonov,Active,115,1747301388,1747301388
379,KQ-74053844,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,67,1747301388,1747301388
380,EX-60559113,A748,Hawker Siddeley HS 748,Hawker,Active,228,1747301388,1747301388
381,BL-84623314,ATP,British Aerospace ATP,British,Maintenance,50,1747301388,1747301388
382,CJ-49744827,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,431,1747301388,1747301388
383,UA-15714883,A19N,Airbus A319neo,Airbus,Maintenance,156,1747301388,1747301388
384,NN-69239422,A21N,Airbus A321neo,Airbus,Maintenance,478,1747301388,1747301388
385,VX-52756862,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,569,1747301388,1747301388
386,FQ-53744461,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,155,1747301388,1747301388
387,RX-03221676,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,228,1747301388,1747301388
388,FW-25868760,A320,Airbus A320,Airbus,Active,324,1747301388,1747301388
389,BW-95540023,B3XM,Boeing 737 MAX 10,Boeing,Active,38,1747301388,1747301388
390,NQ-94845269,A21N,Airbus A321neo,Airbus,Active,18,1747301388,1747301388
391,LW-52763799,A158,Antonov An-158,Antonov,Maintenance,672,1747301388,1747301388
392,XY-22821861,AN24,Antonov An-24,Antonov,Active,298,1747301388,1747301388
393,VX-48615520,AN32,Antonov An-32,Antonov,Maintenance,133,1747301388,1747301388
394,QL-16416103,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,43,1747301388,1747301388
395,AJ-83741519,B38M,Boeing 737 MAX 8,Boeing,Active,52,1747301388,1747301388
396,TK-59129328,A338,Airbus A330-800,Airbus,Maintenance,46,1747301388,1747301388
397,SA-18562545,B190,Beechcraft 1900,Beechcraft,Active,23,1747301388,1747301388
398,SP-09719238,B39M,Boeing 737 MAX 9,Boeing,Active,359,1747301388,1747301388
399,OO-41990603,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,636,1747301388,1747301388
400,MM-76451809,A359,Airbus A350-900,Airbus,Maintenance,95,1747301388,1747301388
401,BW-54931455,AN24,Antonov An-24,Antonov,Maintenance,330,1747301388,1747301388
402,BD-17162307,A225,Antonov An-225 Mriya,Antonov,Active,612,1747301388,1747301388
403,NE-12685351,AN28,Antonov An-28,Antonov,Maintenance,300,1747301388,1747301388
404,UG-15279272,B37M,Boeing 737 MAX 7,Boeing,Active,41,1747301388,1747301388
405,IJ-81325972,A20N,Airbus A320neo,Airbus,Active,191,1747301388,1747301388
406,VS-23673125,A342,Airbus A340-200,Airbus,Maintenance,166,1747301388,1747301388
407,FO-21670019,AN30,Antonov An-30,Antonov,Active,425,1747301388,1747301388
408,TY-87623090,B38M,Boeing 737 MAX 8,Boeing,Active,400,1747301388,1747301388
409,DV-69113000,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,366,1747301388,1747301388
410,JU-59705552,A158,Antonov An-158,Antonov,Maintenance,502,1747301388,1747301388
411,TH-95840592,A21N,Airbus A321neo,Airbus,Active,546,1747301388,1747301388
412,JC-10012488,A158,Antonov An-158,Antonov,Active,185,1747301388,1747301388
413,LD-60988106,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,175,1747301388,1747301388
414,QU-64151852,B190,Beechcraft 1900,Beechcraft,Maintenance,569,1747301388,1747301388
415,NH-61219382,A310,Airbus A310-200,Airbus,Active,233,1747301388,1747301388
416,NP-09677353,A140,Antonov An-140,Antonov,Active,588,1747301388,1747301388
417,NI-44415347,A20N,Airbus A320neo,Airbus,Maintenance,282,1747301388,1747301388
418,KK-75599214,A21N,Airbus A321neo,Airbus,Active,596,1747301388,1747301388
419,WP-16090760,A148,Antonov An-148,Antonov,Active,14,1747301388,1747301388
420,XW-48283216,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,92,1747301388,1747301388
421,DZ-55448565,AN28,Antonov An-28,Antonov,Active,81,1747301388,1747301388
422,YV-21560361,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,121,1747301388,1747301388
423,HL-83568297,A320,Airbus A320,Airbus,Active,159,1747301388,1747301388
424,UT-33323867,A158,Antonov An-158,Antonov,Active,156,1747301388,1747301388
425,QN-69069347,A318,Airbus A318,Airbus,Active,465,1747301388,1747301388
426,RX-52142858,B38M,Boeing 737 MAX 8,Boeing,Active,336,1747301388,1747301388
427,TJ-12137720,AN24,Antonov An-24,Antonov,Active,471,1747301388,1747301388
428,ZB-23560078,A346,Airbus A340-600,Airbus,Maintenance,626,1747301388,1747301388
429,XZ-22426209,A310,Airbus A310-200,Airbus,Active,537,1747301388,1747301388
430,UF-14090523,AN12,Antonov An-12,Antonov,Active,403,1747301388,1747301388
431,EZ-52275227,A310,Airbus A310-200,Airbus,Maintenance,137,1747301388,1747301388
432,VL-91783243,A400,Airbus A400M Atlas,Airbus,Maintenance,580,1747301388,1747301388
433,UD-47952505,A21N,Airbus A321neo,Airbus,Active,131,1747301388,1747301388
434,EO-96956254,A400,Airbus A400M Atlas,Airbus,Active,592,1747301388,1747301388
435,UX-69012694,ATP,British Aerospace ATP,British,Maintenance,291,1747301388,1747301388
436,KB-39952724,AN24,Antonov An-24,Antonov,Maintenance,20,1747301388,1747301388
437,NA-98690422,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,164,1747301388,1747301388
438,TU-38678473,B38M,Boeing 737 MAX 8,Boeing,Maintenance,539,1747301388,1747301388
439,CP-71743822,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,321,1747301388,1747301388
440,AG-34237656,ATP,British Aerospace ATP,British,Maintenance,416,1747301388,1747301388
441,MN-13975808,A400,Airbus A400M Atlas,Airbus,Maintenance,345,1747301388,1747301388
442,HL-21472743,A320,Airbus A320,Airbus,Active,357,1747301388,1747301388
443,MV-54728721,B39M,Boeing 737 MAX 9,Boeing,Active,193,1747301388,1747301388
444,JE-04672329,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,593,1747301388,1747301388
445,JG-73279340,A20N,Airbus A320neo,Airbus,Maintenance,560,1747301388,1747301388
446,BU-71847666,A148,Antonov An-148,Antonov,Active,104,1747301388,1747301388
447,BT-68744745,A158,Antonov An-158,Antonov,Active,20,1747301388,1747301388
448,ER-12974955,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,60,1747301388,1747301388
449,ME-19892295,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Active,338,1747301388,1747301388
450,UO-81462560,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,10,1747301388,1747301388
451,FY-55247214,A306,Airbus A300-600,Airbus,Maintenance,247,1747301388,1747301388
452,RW-43466232,B37M,Boeing 737 MAX 7,Boeing,Active,383,1747301388,1747301388
453,AW-60039898,A345,Airbus A340-500,Airbus,Active,241,1747301388,1747301388
454,GV-98875674,A400,Airbus A400M Atlas,Airbus,Maintenance,128,1747301388,1747301388
455,SM-29803626,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,246,1747301388,1747301388
456,ET-21146589,B3XM,Boeing 737 MAX 10,Boeing,Active,483,1747301388,1747301388
457,SR-12262556,A310,Airbus A310-200,Airbus,Active,259,1747301388,1747301388
458,HA-88033835,A158,Antonov An-158,Antonov,Active,554,1747301388,1747301388
459,OP-14204135,A225,Antonov An-225 Mriya,Antonov,Active,15,1747301388,1747301388
460,HL-03732035,A359,Airbus A350-900,Airbus,Active,493,1747301388,1747301388
461,EW-98266131,A320,Airbus A320,Airbus,Active,473,1747301388,1747301388
462,YD-35688174,AN26,Antonov An-26,Antonov,Maintenance,34,1747301388,1747301388
463,VB-78565428,A310,Airbus A310-200,Airbus,Maintenance,309,1747301388,1747301388
464,HO-30505181,A321,Airbus A321,Airbus,Maintenance,422,1747301388,1747301388
465,XR-79494299,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,423,1747301388,1747301388
466,RX-93014135,AN32,Antonov An-32,Antonov,Maintenance,626,1747301388,1747301388
467,ZX-28951360,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,347,1747301388,1747301388
468,WO-49441871,A339,Airbus A330-900,Airbus,Active,489,1747301388,1747301388
469,HP-08495472,A318,Airbus A318,Airbus,Maintenance,332,1747301388,1747301388
470,RP-54750872,A319,Airbus A319,Airbus,Maintenance,4,1747301388,1747301388
471,TA-57556069,AN26,Antonov An-26,Antonov,Active,279,1747301388,1747301388
472,FK-62073752,AJ27,Comac ARJ21-700 / C909,Comac,Active,22,1747301388,1747301388
473,AR-74552308,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,348,1747301388,1747301388
474,AL-39201975,A318,Airbus A318,Airbus,Maintenance,549,1747301388,1747301388
475,XJ-44516227,A333,Airbus A330-300,Airbus,Active,39,1747301388,1747301388
476,SL-71778936,AN26,Antonov An-26,Antonov,Maintenance,254,1747301388,1747301388
477,PB-18213716,B38M,Boeing 737 MAX 8,Boeing,Maintenance,50,1747301388,1747301388
478,WE-44403104,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,250,1747301388,1747301388
479,OP-60647157,A158,Antonov An-158,Antonov,Maintenance,390,1747301388,1747301388
480,AV-86430632,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,597,1747301388,1747301388
481,FD-78189885,A35K,Airbus A350-1000,Airbus,Maintenance,600,1747301388,1747301388
482,NI-27806192,A306,Airbus A300-600,Airbus,Maintenance,591,1747301388,1747301388
483,UU-04758958,AN24,Antonov An-24,Antonov,Maintenance,102,1747301388,1747301388
484,OW-27810732,B38M,Boeing 737 MAX 8,Boeing,Maintenance,362,1747301388,1747301388
485,RZ-87526640,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,444,1747301388,1747301388
486,QU-63033139,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,104,1747301388,1747301388
487,HQ-84531703,A333,Airbus A330-300,Airbus,Active,150,1747301388,1747301388
488,II-26063018,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,357,1747301388,1747301388
489,OG-11155235,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,259,1747301388,1747301388
490,FR-34905326,A19N,Airbus A319neo,Airbus,Active,476,1747301388,1747301388
491,UY-50951335,A310,Airbus A310-200,Airbus,Active,328,1747301388,1747301388
492,IO-51106775,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Maintenance,64,1747301388,1747301388
493,AU-20418337,A339,Airbus A330-900,Airbus,Maintenance,366,1747301388,1747301388
494,WA-87788073,AN24,Antonov An-24,Antonov,Maintenance,470,1747301388,1747301388
495,CX-08776642,A345,Airbus A340-500,Airbus,Active,375,1747301388,1747301388
496,OG-81302989,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,72,1747301388,1747301388
497,YK-40360541,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,46,1747301388,1747301388
498,AF-45645827,AN30,Antonov An-30,Antonov,Active,56,1747301388,1747301388
499,XI-46742757,A140,Antonov An-140,Antonov,Active,93,1747301388,1747301388
500,VZ-57022649,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,572,1747301388,1747301388
501,PL-86211782,A320,Airbus A320,Airbus,Active,341,1747301388,1747301388
502,KM-03435115,A342,Airbus A340-200,Airbus,Maintenance,426,1747301388,1747301388
503,PB-65083413,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,95,1747301388,1747301388
504,JM-40010443,A332,Airbus A330-200,Airbus,Maintenance,54,1747301388,1747301388
505,OI-06797064,B38M,Boeing 737 MAX 8,Boeing,Maintenance,522,1747301388,1747301388
506,VW-88474480,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,169,1747301388,1747301388
507,ID-67934624,A400,Airbus A400M Atlas,Airbus,Maintenance,142,1747301388,1747301388
508,AL-96428241,B37M,Boeing 737 MAX 7,Boeing,Active,136,1747301388,1747301388
509,HG-85968881,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,133,1747301388,1747301388
510,GX-04289320,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,130,1747301388,1747301388
511,AN-73317927,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,509,1747301388,1747301388
512,GT-14921721,A333,Airbus A330-300,Airbus,Active,542,1747301388,1747301388
513,BV-32978246,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,92,1747301388,1747301388
514,QU-43294109,A318,Airbus A318,Airbus,Active,556,1747301388,1747301388
515,XY-73776629,AN72,Antonov An-72 / An-74,Antonov,Maintenance,456,1747301388,1747301388
516,HN-81743765,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,90,1747301388,1747301388
517,TY-17004569,B37M,Boeing 737 MAX 7,Boeing,Maintenance,499,1747301388,1747301388
518,PT-05136265,A343,Airbus A340-300,Airbus,Maintenance,334,1747301388,1747301388
519,LV-89113258,B190,Beechcraft 1900,Beechcraft,Maintenance,426,1747301388,1747301388
520,DK-46035837,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,102,1747301388,1747301388
521,BZ-50007078,A321,Airbus A321,Airbus,Maintenance,81,1747301388,1747301388
522,OO-22299770,A140,Antonov An-140,Antonov,Maintenance,489,1747301388,1747301388
